Unnamed: 0,song_id,acousticness,valence,danceability,energy,key_arr,instrumentalness,liveness,track image,artist image,loudness,speechiness,tempo,duration,h_s
89,spotify:track:5jE48hhRu8E6zBDPRSkEq7,0.0573,0.961,0.807,0.887,9,2.87E-06,0.124,https://i.scdn.co/image/ab67616d0000b2733b11178cccd78ec77fc12dbc,https://i.scdn.co/image/ab6761610000e5ebd19673ac57b9693ae943837e,-3.726,0.0503,134.052,187920,h
90,spotify:track:5T7ZFtCcOgkpjxcuaeZbw0,0.0227,0.486,0.652,0.877,1,0,0.0789,https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1,https://i.scdn.co/image/5bb443424a1ad71603c43d67f5af1a04da6bb3c8,-2.986,0.0465,118.491,200107,h
91,spotify:track:7l1qvxWjxcKpB9PCtBuTbU,0.84,0.509,0.577,0.397,0,0,0.0772,https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b,https://i.scdn.co/image/ab6761610000e5ebc36dd9eb55fb0db4911f25dd,-5.98,0.028,89.044,197373,h
92,spotify:track:1D1nixOVWOxvNfWi0UD7VX,0.00577,0.63,0.706,0.801,5,0,0.0822,https://i.scdn.co/image/ab67616d0000b2735c8872bc90197dd979e069fe,https://i.scdn.co/image/ab6761610000e5ebcb06c933dfdeb9c30ea3bf96,-6.333,0.0399,100.013,259333,h
93,spotify:track:6F5c58TMEs1byxUstkzVeM,0.00487,0.455,0.554,0.772,7,6.60E-06,0.354,https://i.scdn.co/image/ab67616d0000b27347f930accd8ac01686401fa2,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,-4.821,0.0418,179.984,223546,h
94,spotify:track:1gv4xPanImH17bKZ9rOveR,0.0048,0.625,0.7,0.709,7,0,0.0289,https://i.scdn.co/image/ab67616d0000b2736f3451faa271fbe470685f34,https://i.scdn.co/image/ab6761610000e5eb6ec3754d5db2e333b9434c75,-5.006,0.0839,122.019,202960,h
95,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,0.0317,0.121,0.699,0.529,2,3.59E-05,0.285,https://i.scdn.co/image/ab67616d0000b273f7f5503cfc6a54d31e65b112,https://i.scdn.co/image/ab6761610000e5eb653ae0ed6e7bef49386b2f93,-7.548,0.0487,119.987,206167,h
96,spotify:track:3Vo4wInECJQuz9BIBMOu8i,0.0185,0.926,0.704,0.859,5,0,0.0215,https://i.scdn.co/image/ab67616d0000b27347e522adf030a78615cdea06,https://i.scdn.co/image/ab6761610000e5ebc36dd9eb55fb0db4911f25dd,-4.877,0.0996,105.115,217289,h
97,spotify:track:5vTPxzm4h2bY9rYyVrGEU5,0.123,0.851,0.706,0.728,7,0,0.185,https://i.scdn.co/image/ab67616d0000b273aadb13ae608f6af20528409b,https://i.scdn.co/image/ab6761610000e5eb99c4e0564b8d23a3d0645af1,-3.602,0.0852,121.017,201600,h
98,spotify:track:5QhBKPqsnX1uY9fZNaAtZg,0.128,0.842,0.707,0.923,11,0.000437,0.273,https://i.scdn.co/image/ab67616d0000b2732aa20611c7fb964a74ab01a6,https://i.scdn.co/image/ab6761610000e5ebf2ac13247b26025069dbdc4e,-3.957,0.0521,108.049,203000,h
99,spotify:track:3sP3c86WFjOzHHnbhhZcLA,0.23,0.569,0.651,0.695,6,0,0.144,https://i.scdn.co/image/ab67616d0000b27383fc43cfc25d836e17f8cc30,https://i.scdn.co/image/ab6761610000e5eb99c4e0564b8d23a3d0645af1,-3.218,0.0487,123.008,205347,h
100,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,0.0588,0.684,0.706,0.89,1,0.00286,0.306,https://i.scdn.co/image/ab67616d0000b273871d85943145dde548f4ae09,https://i.scdn.co/image/ab6761610000e5eb655ca8f3196953554b479452,-4.444,0.0688,128.011,248133,h
101,spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,0.000176,0.766,0.655,0.819,0,0.00374,0.104,https://i.scdn.co/image/ab67616d0000b27313c6cb6a81c8db4dbc8b9924,https://i.scdn.co/image/20ff4095012395a58d4a925bd1b5bb87e6fbf8d9,-4.852,0.0316,117.956,192790,h
102,spotify:track:5uzNa0SBGOe5pPnstWHMCt,0.413,0.812,0.466,0.615,0,0,0.343,https://i.scdn.co/image/ab67616d0000b2733b7bf0d2def43ca53ad9538a,https://i.scdn.co/image/2bc23758fcd44ea5545d3227b2a2dce1d71d29ae,-9.102,0.0492,108.016,273720,h
103,spotify:track:1JO1xLtVc8mWhIoE3YaCL0,0.55,0.588,0.584,0.367,6,1.38E-05,0.0818,https://i.scdn.co/image/ab67616d0000b27372649ad8e79d1e8bdd54c929,https://i.scdn.co/image/1065764f6bfae289f03651c9927dbd84eabae766,-9.638,0.0328,120.175,176293,h
104,spotify:track:2nGFzvICaeEWjIrBrL2RAx,0.167,0.542,0.739,0.511,9,1.34E-06,0.133,https://i.scdn.co/image/ab67616d0000b2731ec9b096319afbcc2dca6879,https://i.scdn.co/image/914ae1ce7fb065cfb0c89794e5e41c6eca758df3,-7.844,0.0362,96.038,215360,h
105,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,0.145,0.965,0.733,0.71,5,0.115,0.0956,https://i.scdn.co/image/ab67616d0000b273121d5f92cf90576907dfb1e5,https://i.scdn.co/image/ab6761610000e5ebb5a3c9a9ca40824e0f44ea78,-5.849,0.0292,127.975,239600,h
106,spotify:track:3DWOTqMQGp5q75fnVsWwaN,0.831,0.306,0.522,0.453,2,1.21E-06,0.101,https://i.scdn.co/image/ab67616d0000b273596eb3b2abe78e33702b657f,https://i.scdn.co/image/ab6761610000e5eb2ae1234c04646fbe94100746,-7.859,0.0295,103.879,233280,h
107,spotify:track:5nPdMALTEd7HOjn16oNf2X,0.149,0.777,0.729,0.844,5,2.87E-06,0.0604,https://i.scdn.co/image/ab67616d0000b2733cf2e0671ff7ee3cef95e6e7,https://i.scdn.co/image/ab6761610000e5eb0a7388b95df960b5c0da8970,-8.824,0.0344,131.459,275440,h
108,spotify:track:25FTMokYEbEWHEdss5JLZS,0.346,0.633,0.625,0.85,4,0.000233,0.174,https://i.scdn.co/image/ab67616d0000b2730a3740efa638f10f14fabc46,https://i.scdn.co/image/ab6761610000e5eb72f10e0706fee3998a0644b9,-3.904,0.0495,94.661,241667,h
109,spotify:track:1qDrWA6lyx8cLECdZE7TV7,0.548,0.748,0.865,0.521,0,0.000115,0.0989,https://i.scdn.co/image/ab67616d0000b2738ac5768205ad97df3f4f4c0e,https://i.scdn.co/image/713664fded8bdd28ed84f4b2054815af92999b9c,-6.932,0.0371,129.059,244885,h
110,spotify:track:3m6KkYKdnbffMpGd9Pm9FP,0.00666,0.303,0.745,0.466,4,0.35,0.272,https://i.scdn.co/image/ab67616d0000b273f5ae4810a9529d7614e28e76,https://i.scdn.co/image/ab6761610000e5eb6b9ae52aa437ce42b77e8fcf,-7.62,0.0864,123.889,231920,h
111,spotify:track:6t6oULCRS6hnI7rm0h5gwl,0.0178,0.392,0.672,0.738,0,6.75E-05,0.0927,https://i.scdn.co/image/ab67616d0000b27305fb4e9947c6edaf3836766e,https://i.scdn.co/image/37bc85c957e17d3463ae40da1c8ade6bb5ecd546,-7.045,0.0506,107.938,277040,h
112,spotify:track:6u4pADuJ055iYJMi38E2I4,0.389,0.559,0.828,0.32,0,0,0.338,https://i.scdn.co/image/ab67616d0000b27327c7a4440cfd5be21d88f1fa,https://i.scdn.co/image/ab6761610000e5ebf2e15b19a8b2603ffe625965,-15.465,0.503,95.484,110687,h
113,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,0.000185,0.328,0.279,0.742,4,0,0.593,https://i.scdn.co/image/ab67616d0000b273442b53773d50e1b5369bb16c,https://i.scdn.co/image/ab6761610000e5eb288ac05481cedc5bddb5b11b,-6.46,0.0898,189.868,231013,h
114,spotify:track:6FE2iI43OZnszFLuLtvvmg,0.0384,0.756,0.72,0.791,1,0,0.157,https://i.scdn.co/image/ab67616d0000b273a3aa50c6d18d38be136bd67d,https://i.scdn.co/image/ab6761610000e5ebbc861f3d1ba68614d3a301b4,-4.689,0.124,102.071,175427,h
115,spotify:track:1hkrrzCHWx3SwwrBp3i9h7,0.702,0.414,0.476,0.357,9,0,0.105,https://i.scdn.co/image/ab67616d0000b273d2605eb65eb51af5b5201698,https://i.scdn.co/image/ab6761610000e5eb89a2c7748260bb5b7ab87ddc,-8.123,0.0353,131.114,122924,h
116,spotify:track:4kWO6O1BUXcZmaxitpVUwp,0.374,0.687,0.747,0.834,3,0,0.0586,https://i.scdn.co/image/ab67616d0000b2738c5e26c45a7703cf16f509f7,https://i.scdn.co/image/ab6761610000e5eb8cb651b2e77c6d30b1de15e4,-2.867,0.045,128.005,215760,h
117,spotify:track:0PNVMcb2Y6q4SHnKQLl4b5,0.272,0.729,0.646,0.494,1,0.00284,0.151,https://i.scdn.co/image/ab67616d0000b27300034e4a3319775b3ab31387,https://i.scdn.co/image/ab6761610000e5eb86237af1f6e06cc2b4b46b85,-12.599,0.029,113.981,196316,h
118,spotify:track:1nInOsHbtotAmEOQhtvnzP,0.046,0.684,0.562,0.939,0,0,0.112,https://i.scdn.co/image/ab67616d0000b273af384269742c6b04308c1be8,https://i.scdn.co/image/ab6761610000e5eb118cd1f3261f08d957105996,-4.282,0.0475,116.044,221947,h
119,spotify:track:3TcL0dyCMyr0kyTTc4NLgI,0.0843,0.744,0.682,0.927,4,0,0.149,https://i.scdn.co/image/ab67616d0000b2731c8193de8d62b2ffa49a09db,https://i.scdn.co/image/469b6a74f5ddca9560e9f5137842e3772c8576c0,-2.915,0.0479,101.019,195613,h
120,spotify:track:3TgMcrV32NUKjEG2ujn9eh,0.000254,0.526,0.618,0.837,1,0.000378,0.0618,https://i.scdn.co/image/ab67616d0000b2736c582022e90b11f0da287a9a,https://i.scdn.co/image/ab6761610000e5eb592231ad18aab7a47772a958,-5.338,0.0304,121.227,248336,h
121,spotify:track:7BHPGtpuuWWsvE7cCaMuEU,0.0759,0.737,0.391,0.808,8,0,0.149,https://i.scdn.co/image/ab67616d0000b27363a28c5ecb7b13e9b329fe47,https://i.scdn.co/image/ab6761610000e5eb720d6b8dd091334f38fb49ad,-6.209,0.0892,100.304,203507,h
122,spotify:track:0w5Bdu51Ka25Pf3hojsKHh,0.00647,0.916,0.695,0.818,5,4.87E-06,0.0219,https://i.scdn.co/image/ab67616d0000b273dbd83e179619408e5d05cc99,https://i.scdn.co/image/ab6761610000e5eb9516c288651f7db15bad1beb,-5.379,0.0334,119.965,182693,h
123,spotify:track:5xoUgPXbMNUmoHU0Enwtwq,0.239,0.814,0.41,0.803,7,0,0.103,https://i.scdn.co/image/ab67616d0000b27363a28c5ecb7b13e9b329fe47,https://i.scdn.co/image/ab6761610000e5eb720d6b8dd091334f38fb49ad,-5.363,0.0623,153.315,169307,h
124,spotify:track:2Gy7qnDwt8Z3MNxqat4CsK,0.718,0.72,0.392,0.629,5,3.76E-06,0.129,https://i.scdn.co/image/ab67616d0000b273bde8dfd1922129f3d9e3732f,https://i.scdn.co/image/ab6761610000e5eb92602f233ce2295748f44603,-7.056,0.0335,124.511,153205,h
125,spotify:track:3ItzRpwvKtkDSNdRSjXu7Z,0.0505,0.552,0.512,0.817,7,0,0.0775,https://i.scdn.co/image/ab67616d0000b27390b7c466e878862b5a9cece3,https://i.scdn.co/image/ab6761610000e5ebd693efe23dcda7b9595e77ec,-3.154,0.142,154.607,215173,h
126,spotify:track:3n3Ppam7vgaVa1iaRUc9Lp,0.00119,0.24,0.355,0.918,1,0,0.0971,https://i.scdn.co/image/ab67616d0000b2739c284a6855f4945dc5a3cd73,https://i.scdn.co/image/ab6761610000e5eb207b21f3ed0ee96adce3166a,-4.36,0.0746,148.114,222200,h
127,spotify:track:0wXuerDYiBnERgIpbb3JBR,0.167,0.572,0.743,0.347,1,0.00951,0.103,https://i.scdn.co/image/ab67616d0000b273f78c98bbf2b3c9e2a764203e,https://i.scdn.co/image/ab6761610000e5eb3ef779aa0d271adb2b6a3ded,-11.174,0.121,160.143,326933,h
128,spotify:track:7vFv0yFGMJW3qVXbAd9BK9,0.0206,0.687,0.647,0.729,5,0.0489,0.134,https://i.scdn.co/image/ab67616d0000b2738848d57cbfa7751e028f4dc9,https://i.scdn.co/image/ab6761610000e5eb265ef5547ecff4dabd6352bf,-6.251,0.0236,94.01,249627,h
129,spotify:track:4oeRfmp9XpKWym6YD1WvBP,0.92,0.509,0.697,0.298,0,0,0.0874,https://i.scdn.co/image/ab67616d0000b273866dc0fd5fbfd51fd4c50919,https://i.scdn.co/image/ab6761610000e5ebcb719b2c764193d3ab9f994d,-7.635,0.0551,134.216,148707,h
130,spotify:track:43ddJFnP8m3PzNJXiHuiyJ,0.771,0.32,0.877,0.259,5,8.98E-06,0.108,https://i.scdn.co/image/ab67616d0000b273baa9b132390a2d26a6b2dbed,https://i.scdn.co/image/ab6761610000e5ebcb719b2c764193d3ab9f994d,-9.302,0.0427,119.989,135387,h
131,spotify:track:7E3rc13GL2I5wA6CIFXaxs,0.694,0.727,0.574,0.187,11,0,0.0792,https://i.scdn.co/image/ab67616d0000b2732703103a30430e61f4891fa5,https://i.scdn.co/image/ab6761610000e5eb410d394a57e185889a2740ac,-14.762,0.0738,77.859,153467,h
132,spotify:track:5EYi2rH4LYs6M21ZLOyQTx,0.217,0.537,0.756,0.609,3,0.00474,0.096,https://i.scdn.co/image/ab67616d0000b273280a72fdd9bd502bcba6ada8,https://i.scdn.co/image/ab6761610000e5eb50013041518600229448921d,-7.927,0.0544,117.023,155720,h
133,spotify:track:45yEy5WJywhJ3sDI28ajTm,0.0339,0.394,0.557,0.54,9,0.00248,0.179,https://i.scdn.co/image/ab67616d0000b273f7c34e39bb746d7f41bc5519,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433,-10.484,0.0347,129.171,185733,h
134,spotify:track:429NtPmr12aypzFH3FkN9l,0.982,0.301,0.532,0.137,9,0.962,0.112,https://i.scdn.co/image/ab67616d0000b273ad2c1e1bcbc8d7415636691b,https://i.scdn.co/image/ab6761610000e5eb8bc9a4666a71bbd450016209,-18.208,0.0717,118.734,126825,h
135,spotify:track:6VTbbVjKOC2qWagIDbkJrC,0.829,0.425,0.746,0.243,4,1.02E-06,0.0905,https://i.scdn.co/image/ab67616d0000b273d7cd1d8168aaca9041daad61,https://i.scdn.co/image/ab6761610000e5eb136c51c848c26a6cce7f9e56,-15.134,0.123,118.578,215747,h
136,spotify:track:5ZvHcR4OSwvEV5IhigbTOT,0.019,0.428,0.611,0.809,6,0.0185,0.114,https://i.scdn.co/image/ab67616d0000b2734d44b7f4fc30e8522d411bbe,https://i.scdn.co/image/ab6761610000e5eba5d83556275bb22511f57624,-6.63,0.0342,118.003,349293,h
137,spotify:track:7uBaKZZVK0OZ6cqFGpGRXI,0.407,0.607,0.702,0.716,7,0,0.0749,https://i.scdn.co/image/ab67616d0000b273a3f527229ef0e283068ddefa,https://i.scdn.co/image/ab6761610000e5ebdd3ad2b8be102f2c415e3380,-5.378,0.0867,123.893,195480,h
138,spotify:track:6WkJ2OK163XXS2oARUC9JM,0.101,0.357,0.72,0.741,10,1.41E-05,0.289,https://i.scdn.co/image/ab67616d0000b273f7a3a5656060030a0d24855c,https://i.scdn.co/image/ab6761610000e5eb4e3b9e4559d3cff50dcc69cf,-6.529,0.0287,119.896,198053,h
139,spotify:track:3de3pLWU48fpTNlSuM6tyR,0.0464,0.325,0.718,0.747,11,0.641,0.0772,https://i.scdn.co/image/ab67616d0000b273b5e6eb1e7ef374bdd5fa36da,https://i.scdn.co/image/ab6761610000e5ebfc95608aa4fe9512bb8781d8,-4.932,0.0409,125.982,413333,h
140,spotify:track:6Q3K9gVUZRMZqZKrXovbM2,0.148,0.357,0.611,0.651,1,1.84E-05,0.105,https://i.scdn.co/image/ab67616d0000b273e41bb4b65d2936e518c74539,https://i.scdn.co/image/ab6761610000e5eb6567299e3c53cf2a250fbdce,-6.973,0.0587,122.983,215361,h
141,spotify:track:7bIq1v8svANsAys7I694Up,0.0313,0.705,0.71,0.891,0,0,0.365,https://i.scdn.co/image/ab67616d0000b2739a415eaf05857711147aa2f4,https://i.scdn.co/image/ab6761610000e5eb04ef17a8d226f7854fc8c62d,-3.116,0.0749,125.024,192573,h
142,spotify:track:17bGtGqqaXOgVnhnfx5NlE,0.00441,0.449,0.641,0.529,6,0.000862,0.0809,https://i.scdn.co/image/ab67616d0000b273ab080bd1dc604f9b4d9c1d71,https://i.scdn.co/image/ab6761610000e5eb37e87628e36afd349347d582,-11.536,0.0288,121.027,211452,h
143,spotify:track:0DmAvNCAK08oCi7miSZUIY,0.197,0.483,0.676,0.786,1,0,0.0943,https://i.scdn.co/image/ab67616d0000b273c81e8266fc5973137c314afc,https://i.scdn.co/image/ab6761610000e5eb8422afa6e7b0c977636bfebd,-4.529,0.0478,125.983,218359,h
144,spotify:track:66W1rVTnEv86dIkFhoiElg,0.0412,0.777,0.848,0.768,6,0.000785,0.195,https://i.scdn.co/image/ab67616d0000b2732b79437b4d0aa1145add6bb0,https://i.scdn.co/image/ab6761610000e5ebf2463642042d6e99c687b42c,-5.386,0.0373,118.961,176767,h
145,spotify:track:6cx06DFPPHchuUAcTxznu9,0.168,0.905,0.734,0.874,8,1.14E-05,0.0489,https://i.scdn.co/image/ab67616d0000b27391e93c59bacfe819db9601eb,https://i.scdn.co/image/ab6761610000e5eb0c0cb708b81ed5dc699d1556,-3.158,0.0662,122.953,166028,h
146,spotify:track:3H7ihDc1dqLriiWXwsc2po,0.223,0.664,0.789,0.72,8,0,0.129,https://i.scdn.co/image/ab67616d0000b273ca801dab96017456b9847ac2,https://i.scdn.co/image/ab6761610000e5eb699095f3deab4580b7c2448f,-5.652,0.218,122.031,166794,h
147,spotify:track:24Yi9hE78yPEbZ4kxyoXAI,0.0167,0.898,0.77,0.724,8,0.0107,0.353,https://i.scdn.co/image/ab67616d0000b273b340b496cb7c38d727ff40be,https://i.scdn.co/image/ab6761610000e5eb2a1356370e5fce1b25df0ac9,-5.484,0.0495,121.975,176840,h
148,spotify:track:3hWfKBt3n7j1xqIy6LA5ve,0.00561,0.326,0.653,0.945,5,0.915,0.439,https://i.scdn.co/image/ab67616d0000b27345c900291d08ed323fcd6309,https://i.scdn.co/image/ab6761610000e5eb7478c400ce7d90d90b71e70b,-2.634,0.096,126.093,198095,h
149,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,0.0404,0.631,0.677,0.744,10,0.00016,0.074,https://i.scdn.co/image/ab67616d0000b273ead13021d0f2957958081f28,https://i.scdn.co/image/ab6761610000e5eb0250d43f727734741aad6423,-6.806,0.0295,124.08,152913,h
150,spotify:track:0M0FvSNRZmDz0Z769rewlI,0.206,0.496,0.592,0.977,6,0.000103,0.0703,https://i.scdn.co/image/ab67616d0000b27328c66266c59d3128ef772bc9,https://i.scdn.co/image/ab6761610000e5eb7ac8d51e0117b2e331aa38aa,-3.389,0.312,126.178,175254,h
151,spotify:track:0Je3J2ml1lrnTLXXIlxrvR,0.207,0.706,0.758,0.848,10,0,0.114,https://i.scdn.co/image/ab67616d0000b273d7fbacc394fa53ab965e44bd,https://i.scdn.co/image/ab6761610000e5ebe67179e73f2b224ffba88530,-3.84,0.0456,127.948,153149,h
152,spotify:track:14d79QOV2pvJHH9vlUfZwJ,0.605,0.419,0.755,0.783,11,0.00663,0.203,https://i.scdn.co/image/ab67616d0000b27373c3ab1248a802523669f383,https://i.scdn.co/image/ab6761610000e5ebbc210a69deab4609b29209af,-6.256,0.176,104.022,169354,h
153,spotify:track:2bJvI42r8EF3wxjOuDav4r,0.0921,0.723,0.72,0.802,1,0,0.694,https://i.scdn.co/image/ab67616d0000b2731e340d1480e7bb29a45e3bd7,https://i.scdn.co/image/ab6761610000e5eb2dc40ac263ef07c16a95af4e,-5.797,0.0582,124.043,229360,h
154,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,0.0295,0.788,0.581,0.963,11,0,0.139,https://i.scdn.co/image/ab67616d0000b273f2486b438645e97b523e4f90,https://i.scdn.co/image/ab6761610000e5eb2dc40ac263ef07c16a95af4e,-4.087,0.0981,129.992,204160,h
155,spotify:track:3bC1ahPIYt1btJzSSEyyrF,0.0208,0.739,0.747,0.937,0,0,0.29,https://i.scdn.co/image/ab67616d0000b273871d85943145dde548f4ae09,https://i.scdn.co/image/ab6761610000e5eb655ca8f3196953554b479452,-5.746,0.0453,103.976,224653,h
156,spotify:track:5rb9QrpfcKFHM1EUbSIurX,0.0183,0.583,0.894,0.791,2,0,0.0388,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da,https://i.scdn.co/image/ab6761610000e5eb2e42d906f4f9f672359e7379,-4.699,0.112,105.018,250373,h
157,spotify:track:455AfCsOhhLPRc68sE01D8,0.00125,0.765,0.649,0.815,3,4.31E-05,0.671,https://i.scdn.co/image/ab67616d0000b273937af329667311f4b2831616,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,-3.796,0.0415,126.03,230747,h
158,spotify:track:6Knv6wdA0luoMUuuoYi2i1,0.0215,0.74,0.688,0.702,7,0,0.128,https://i.scdn.co/image/ab67616d0000b2737947bf3e8af32378de181b41,https://i.scdn.co/image/ab6761610000e5eb655ca8f3196953554b479452,-4.792,0.0499,94.006,192191,h
159,spotify:track:4RXpgGM7A4Hg7cFBoH5KyF,0.0309,0.458,0.545,0.78,7,4.64E-05,0.0828,https://i.scdn.co/image/ab67616d0000b2734cfcceb6f9b1aae8752810e7,https://i.scdn.co/image/ab6761610000e5eb09bf4814c6585e1f69dfeef7,-4.867,0.0436,125.014,255093,h
160,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,0.0991,0.714,0.755,0.837,2,0,0.289,https://i.scdn.co/image/ab67616d0000b2737a6339d6ddfd579f77559b3c,https://i.scdn.co/image/ab6761610000e5ebf271138f95fbe8188d909d50,-2.718,0.142,120.028,199693,h
161,spotify:track:3UTrnB9eEn9GQRacXwIp7P,0.0281,0.832,0.653,0.632,9,0.0831,0.176,https://i.scdn.co/image/ab67616d0000b2733245f38e5124df5aec44237b,https://i.scdn.co/image/ab6761610000e5ebd86e34322c285328f2424aea,-4.121,0.056,159.997,159000,h
162,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,0.0935,0.536,0.819,0.913,4,3.72E-05,0.161,https://i.scdn.co/image/ab67616d0000b2738d12bc5e3ea5c9f4a967de32,https://i.scdn.co/image/ab6761610000e5eb578905d5539cff25568dc097,-3.059,0.0427,119.989,219160,h
163,spotify:track:2V65y3PX4DkRhy1djlxd9p,0.112,0.438,0.612,0.84,11,0,0.116,https://i.scdn.co/image/ab67616d0000b2739cfe80c0c05ce104f7bab18e,https://i.scdn.co/image/ab6761610000e5eb0c05adcae61ac479afe35c8e,-3.145,0.0509,129.042,212862,h
164,spotify:track:3MOECVkNshqHYTPt5DZcdN,0.0288,0.499,0.699,0.883,5,0,0.817,https://i.scdn.co/image/ab67616d0000b2730af7d2a11ca7c19ec985cafc,https://i.scdn.co/image/ab6761610000e5eb6ca5dfc827b0a8af56b7861e,-3.226,0.219,127.961,211975,h
165,spotify:track:1I8tHoNBFTuoJAlh4hfVVE,0.393,0.411,0.704,0.634,11,3.17E-05,0.0952,https://i.scdn.co/image/ab67616d0000b27335590cb9280d5a1f5221ae1a,https://i.scdn.co/image/ab6761610000e5eb6567299e3c53cf2a250fbdce,-7.374,0.0428,113.927,271640,h
166,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,0.192,0.529,0.671,0.939,8,0,0.298,https://i.scdn.co/image/ab67616d0000b2731dc7483a9fcfce54822a2f19,https://i.scdn.co/image/ab6761610000e5eb2dc40ac263ef07c16a95af4e,-3.206,0.161,129.023,252307,h
167,spotify:track:1fidCEsYlaVE3pHwKCvpFZ,0.175,0.779,0.729,0.675,8,1.58E-06,0.55,https://i.scdn.co/image/ab67616d0000b273eb3c078694b007169dab4a4f,https://i.scdn.co/image/ab6761610000e5ebfac28c8ebcc6557d7fdc4ee2,-6.003,0.0312,119.968,245867,h
168,spotify:track:2x0RZdkZcD8QRI53XT4GI5,0.272,0.376,0.802,0.645,5,0,0.119,https://i.scdn.co/image/ab67616d0000b273660ee24281a547103f466ff5,https://i.scdn.co/image/ab6761610000e5eb09bf4814c6585e1f69dfeef7,-6.181,0.0715,100.001,157202,h
169,spotify:track:0C4ejWmOTMv8vuYj85mf8m,0.0113,0.833,0.767,0.682,1,0.00016,0.104,https://i.scdn.co/image/ab67616d0000b2732ed326786e4c61c6b1dbf222,https://i.scdn.co/image/ab6761610000e5eb019d6873a01987cbe35888cd,-5.02,0.042,127.975,243533,h
170,spotify:track:4c0rkFPszqQTyC753tsCMU,0.000131,0.691,0.885,0.477,6,0.000664,0.336,https://i.scdn.co/image/ab67616d0000b273db060eca4487746c7307a965,https://i.scdn.co/image/ab67616d0000b273db060eca4487746c7307a965,-9.196,0.0664,130.078,346840,h
171,spotify:track:6pTg4H8juKV9iSzrcVUbM3,0.0476,0.792,0.878,0.746,11,0,0.154,https://i.scdn.co/image/ab67616d0000b2736f754c78ad0a1cb7fa2d6c4f,https://i.scdn.co/image/ab6761610000e5ebc663c7d86458d994a48a022c,-4.281,0.0451,111.996,204093,h
172,spotify:track:0OaunKfsxkgBvPv68jBbmm,0.0503,0.667,0.852,0.604,0,0,0.327,https://i.scdn.co/image/ab67616d0000b273863098b4108636d18d8e52e0,https://i.scdn.co/image/ab6761610000e5eb4f49b447350fa63936242776,-4.569,0.0642,94.762,227547,h
173,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,0.106,0.822,0.951,0.6,0,0,0.0712,https://i.scdn.co/image/ab67616d0000b27369ba684e533706bafe248ef3,https://i.scdn.co/image/ab6761610000e5eb60c3e9abe7327c0097738f22,-4.675,0.0685,125.04,218573,h
174,spotify:track:1pRShUtGOG6ZP5fsnw9G4h,0.0259,0.607,0.684,0.819,6,0.0775,0.0985,https://i.scdn.co/image/ab67616d0000b27354221b35736e5620b127cef6,https://i.scdn.co/image/ab6761610000e5eb866f2a7fc5dffca7c22e5b7b,-5.072,0.0413,122.008,199160,h
175,spotify:track:7ef4DlsgrMEH11cDZd32M6,0.037,0.592,0.791,0.862,9,2.19E-05,0.0814,https://i.scdn.co/image/ab67616d0000b273d09f96d82310d4d77c14c108,https://i.scdn.co/image/ab6761610000e5eb578905d5539cff25568dc097,-3.24,0.11,123.994,214847,h
176,spotify:track:0qaWEvPkts34WF68r8Dzx9,0.0149,0.517,0.737,0.828,11,0.000583,0.0862,https://i.scdn.co/image/ab67616d0000b273216a271725a34eba54dd0b55,https://i.scdn.co/image/ab6761610000e5eb43b270773d180b196f8cf7ad,-4.711,0.0396,124.052,208474,h
177,spotify:track:24aN8j7dBw0FxxKUBlCtd6,0.178,0.465,0.654,0.795,0,0,0.19,https://i.scdn.co/image/ab67616d0000b2731af889309a4507e9ebd206eb,https://i.scdn.co/image/ab6761610000e5eb0d0d98740752e38c56661b78,-4.419,0.0536,120.019,185750,h
178,spotify:track:0CAfXk7DXMnon4gLudAp7J,0.0928,0.304,0.918,0.609,10,0,0.139,https://i.scdn.co/image/ab67616d0000b273f9bd7a6c772ac496015be3f8,https://i.scdn.co/image/ab6761610000e5eb655ca8f3196953554b479452,-5.64,0.0791,128.008,231400,h
179,spotify:track:70wYA8oYHoMzhRRkARoMhU,0.000152,0.321,0.467,0.988,11,0.0484,0.28,https://i.scdn.co/image/ab67616d0000b2734f87f14089217e3f70a5f39e,https://i.scdn.co/image/ab6761610000e5eb207b21f3ed0ee96adce3166a,-3.313,0.112,130.433,220427,h
